PctVetsDisabilty,PopChangeRate1019,PersistentChildPoverty_1980_2011,Perpov_1980_0711,PerCapitaInc,PctVetsPoor,PctEmpTrans,RecreationDependent2000,PctEmpMining,PctEmpManufacturing,PctEmpInformation,Type_2015_Government_NO,PctEmpFIRE,PctEmpTrade,Population_loss_2015_update,Metro_Adjacent2013,PctEmpServices,Age65AndOlderPct2010,PctEmpGovt,Vets18OPct,Type_2015_Manufacturing_NO,UrbanInfluenceCode2013,UEVetsRate,Type_2015_Update,Type_2015_Recreation_NO,Type_2015_Nonspecialized_NO,Type_2015_Mining_NO,Poverty_Rate_ACS,Poverty_Rate_0_17_ACS,Type_2015_Farming_NO,TotalPopACS,TotalOccHU,TotalHH,VietnamEraVetsPct,Retirement_Destination_2015_Update,SomeCollegeVetsPct,RuralUrbanContinuumCode2013,Ed4AssocDegreePct,HighSchOnlyVetsPct,OwnHomePct,HiAmenity,HH65PlusAlonePct,GulfWar2VetsPct,GulfWar1VetsPct,Gas_Change,ForeignBornPct,FemaleVetsPct,FemaleHHPct,FarmDependent2003,Ed5CollegePlusPct,CLFVets18to64Num,Ed3SomeCollegePct,Ed2HSDiplomaOnlyPct,Ed1LessThanHSPct,EconomicDependence2000,Deep_Pov_Children,Deep_Pov_All,CollegeDegreeVetsPct,HiCreativeClass2000,AvgHHSize,PctEmpAgriculture,Oil_Gas_Change,KoreanWarVetsPct,WW2VetsPct,Oil_Change,NumCivEmployed,Nonmetro2013,Noncore2013,NetMigrationRate1019,NaturalChangeRate1019,Micropolitan2013,PctEmpChange1020,Hipov,MedianVetsInc,Median_HH_Inc_ACS,ManufacturingDependent2000,MaleVetsPct,Low_Employment_2015_update,Low_Education_2015_update,LFPVetsRate,LessThanHSVetsPct,LandAreaSQMiles2010,Metro2013,PctEmpConstruction,NumEmployed2015-2019,UnempRate2015-2019,PopDensity2015-2019
23.61466326,1.775,0,0,24658,6.052855925,6.978203812,0,0.901517745,14.84080794,0.770284149,0,7.006732854,16.44984594,0,0,32.28917038,13.57,4.684468789,7.609216038,0,1,2.986857826,0,0,1,0,19.11581856,22.70045459,0,44055,16927,16927,39.4416044,0,27.93362307,1,7.864607602,51.08652706,74.49636675,0,12.74295504,14.3138026,21.82461659,0,4.55566905,9.830908376,14.91108879,0,12.72382347,837,16.76762298,44.42521467,18.21873128,6,5.909662443,7.188579323,12.16910312,0,2.58,1.586214767,0,6.567046795,1.179709005,0,17526,0,0,0.568,1.207,0,6.4,0,35780,47468,0,90.16909162,0,0,70.15926236,8.81074674,692.85,1,14.49275362,18503,4.34,63.5851915999134
35.30701754,-9.098,1,1,22308,7.675438597,5.128205128,0,3.426791277,15.86388689,0.647016535,0,2.516175413,16.60675773,1,0,37.04768752,18.18,3.977953511,8.612671963,1,10,6.956521739,3,0,0,0,23.34801762,38.93426682,0,12925,5300,5300,33.29583802,0,29.16666667,9,10.99796334,51.35135135,80.90566038,0,13.47169811,13.94825647,22.83464567,0,0.6344294,5.849268841,18.0754717,0,11.93053918,230,20.77393075,37.67820774,18.61935899,3,19.09762738,8.747640025,5.968468469,0,2.4,6.086748143,0,7.986501687,1.57480315,0,4173,1,1,-6.463,-2.636,0,2.1,1,33246,35892,1,94.15073116,1,0,50.43859649,13.51351351,913.5,0,8.698777858,4181,6.88,14.1488779419814
24.17962003,-8.321,1,1,22225,22.27979275,6.396396396,0,0.720720721,25.31531532,0.656370656,0,4.208494209,12.80566281,0,0,34.68468468,16.16,3.976833977,6.240365705,1,11,11.5902965,3,0,0,0,23.20975114,27.60784314,0,24128,9090,9090,36.11584327,0,38.92674617,7,7.996422183,31.17546848,70.0990099,1,12.91529153,20.18739353,18.56899489,0,0.236240053,12.60647359,11.81518152,0,12.2242099,371,18.57483602,41.77101968,19.43351222,3,14.96078431,12.03656679,15.92844974,0,2.61,2.844272844,0,10.1362862,1.788756388,0,7770,1,1,-7.56,-0.761,0,-3.4,1,25435,37404,1,87.39352641,1,0,63.52739726,13.9693356,1238.46,0,8.391248391,7066,8.94,19.4822602264102
31.55555556,-4.77,0,0,23519,17.33333333,4.070924552,0,0,29.92581871,1.302695857,0,4.070924552,14.5648634,0,0,32.56739642,17.58,4.342319522,5.985415286,1,10,0,3,0,0,0,17.94773546,24.30555556,0,13337,5198,5198,56.01265823,0,35.60126582,9,9.525319801,40.03164557,75.45209696,0,12.33166603,13.13291139,20.7278481,0,2.001949464,4.905063291,15.19815314,0,10.56137012,139,18.78634105,37.81583677,23.31113226,3,8.625730994,5.096175952,22.46835443,0,2.52,2.894879682,0,0,0,0,5527,1,1,-2.151,-2.619,0,16.4,0,34702,40845,1,95.09493671,1,1,61.77777778,1.898734177,603.96,0,6.260177311,5521,4.7,22.0825882508775
21.19205298,-0.626,0,0,23142,8.609271523,4.573330997,0,0,21.42982302,0.578237253,0,3.942526722,13.87769406,0,1,33.88820746,15.77,4.871210794,6.054025884,0,4,4.721030043,0,0,1,0,17.28352909,27.0253745,0,14916,5680,5680,43.90243902,0,38.16355811,8,5.705562446,32.71162123,76.12676056,0,15.08802817,14.20373027,12.05164993,0,1.615714669,8.608321377,8.151408451,0,15.41837611,233,19.93130426,37.97347581,20.97128137,3,5.900336289,4.889374488,16.21233859,0,2.6,4.310495882,0,10.76040172,4.878048781,0,5707,1,1,-0.087,-0.54,0,0.6,0,32083,44741,1,91.39167862,1,1,74.91961415,12.91248207,560.1,0,12.5284738,5455,4.82,26.6309587573648
18.727491,4.25,0,0,27806,4.345738295,8.700415392,0,0.406262838,11.9505181,1.15031725,0,3.761354818,12.69913726,0,1,43.56598348,14.44,9.535764824,16.39836147,0,5,3.791469194,0,0,1,0,15.0693544,24.28642549,0,51662,19924,19924,29.00556881,0,43.30810114,4,11.83804154,18.05443711,65.74483036,0,11.59907649,39.23627685,43.0071599,0,3.985521273,13.57199682,13.68199157,0,22.79205508,3376,24.05292834,27.24336271,14.07361233,3,11.43378692,6.408896224,33.4031245,0,2.56,2.962523394,0,5.011933174,1.575178998,0,21907,1,0,2.235,2.016,1,6.4,0,61912,55637,1,86.42800318,0,0,81.0175186,5.234337252,678.97,0,5.267722646,19866,4.64,76.0887815367395
24.7810407,1.315,0,0,25536,10.5615662,6.21058164,0,0.183952348,19.44639103,1.182550806,0,4.095129643,14.91327961,0,0,42.04625088,17.39,3.775402943,8.902840198,0,2,1.332398317,0,0,1,0,15.46600796,21.11383109,0,54771,21880,21880,33.25526932,0,37.25026288,3,7.65420057,40.45741325,72.19378428,0,12.60054845,17.22612542,17.14806141,0,1.940808092,6.557377049,12.77422303,0,18.14728304,1426,21.52005955,37.83464668,14.84381016,4,9.748207729,5.661038195,16.2723449,0,2.48,0.994218641,0,11.26723914,1.795472287,0,22832,0,0,2.914,-1.599,0,2.4,0,37182,48065,0,93.44262295,0,0,73.4672849,6.01997897,592.62,1,7.152242467,22089,5.76,92.4217879923054
30.59701493,-8.832,1,1,19769,10.07462687,8.648393195,0,0.448960303,18.50189036,1.819470699,0,5.741965974,19.58884688,0,0,26.65406427,17.86,7.797731569,5.873340143,0,11,0,0,0,1,0,17.5934218,26.51694247,0,12394,4553,4553,44.34782609,0,29.07180385,7,7.777651987,30.29772329,76.10366791,0,14.34219196,5.565217391,23.47826087,2,0.935936744,21.39130435,19.65736877,0,12.77029322,206,12.6570814,51.1264576,15.66851579,6,19.42474389,10.34763494,20.49036778,0,2.71,5.245746692,2,5.565217391,0,2,4232,1,1,-6.392,-2.44,0,1.4,0,27140,37837,0,78.60869565,1,1,76.86567164,20.14010508,850.16,0,5.552930057,4229,6.64,14.5784322950974
22.58064516,-9.482,0,0,23694,10.24667932,7.425035697,0,0.832936697,21.63255593,0.809138506,0,5.235602094,12.04188482,0,1,36.64921466,17.07,4.664445502,10.42903551,1,3,1.685393258,3,0,0,0,13.5129914,22.73494654,0,10757,4032,4032,30.39742213,0,35.84699454,8,5.981353675,36.50273224,79.24107143,1,15.37698413,18.58216971,23.73791622,0,0.492702426,12.6745435,9.74702381,0,12.82237559,356,20.91052185,40.28332728,20.0024216,3,8.610016882,4.810199942,22.62295082,0,2.57,0.309376487,0,5.585392052,3.437164339,0,4202,1,0,-6.053,-3.43,1,5.2,0,32908,38990,1,87.3254565,1,1,66.79174484,5.027322404,650.93,0,10.39980961,4191,4.92,16.5255864685911
26.09776305,-2.01,1,0,23687,10.85335543,9.094589124,0,2.516529483,15.45675347,1.106463365,0,3.434084469,13.22358656,0,1,39.32667656,18.37,4.891377682,9.988970081,0,6,5.818181818,0,0,1,0,18.58699241,28.65161373,0,37200,14852,14852,43.82332643,0,30.43478261,6,9.743959885,37.40510697,74.47481821,0,14.57716133,12.73291925,16.0110421,0,0.833333333,8.799171843,13.65472664,0,15.27123537,825,21.09861723,37.30056222,16.58562528,6,15.30807501,8.690987125,21.35955832,0,2.46,3.488058292,0,9.730848861,2.449965493,0,14822,1,1,-0.116,-1.894,0,-2.2,0,29410,42189,0,91.20082816,1,0,67.29200653,10.8005521,1030.46,0,7.461880988,14671,5.5,36.100382353512
